Member State,MS Code,Category,Product Group,Year,Production,Opening Stock,Availability,Area,Yield
UK up to 1/2/2020,UK,Non-Vinified,Non-Vinified,1999,-0.05,0.00,-0.05,0.000,-
UK up to 1/2/2020,UK,Other wines,Non-GI,2018,50.00,"1,047.00","1,097.00",0.000,-
UK up to 1/2/2020,UK,Other wines,Non-GI,2017,40.00,"1,047.00","1,087.00",0.000,-
UK up to 1/2/2020,UK,Other wines,Non-GI,2016,6.65,"1,047.00","1,053.65",0.000,-
UK up to 1/2/2020,UK,Other wines,Non-GI,2015,10.94,"1,047.00","1,057.94",0.000,-
UK up to 1/2/2020,UK,Other wines,Non-GI,2014,9.81,"1,047.00","1,056.81",0.000,-
UK up to 1/2/2020,UK,Other wines,Non-GI,2013,9.39,"1,047.00","1,056.39",0.000,-
UK up to 1/2/2020,UK,Other wines,Non-GI,2012,1.07,"1,047.00","1,048.07",0.000,-
UK up to 1/2/2020,UK,Other wines,Non-GI,2011,22.66,"1,047.00","1,069.66",0.000,-
UK up to 1/2/2020,UK,Other wines,Non-GI,2010,18.24,781.00,799.24,0.000,-
UK up to 1/2/2020,UK,Other wines,Non-GI,2009,0.00,534.00,534.00,0.000,-
UK up to 1/2/2020,UK,Other wines,Non-GI,2008,0.00,506.00,506.00,0.000,-
UK up to 1/2/2020,UK,Other wines,Non-GI,2007,0.00,506.00,506.00,0.000,-
UK up to 1/2/2020,UK,Other wines,Non-GI,2006,0.00,500.00,500.00,0.000,-
UK up to 1/2/2020,UK,Other wines,Non-GI,2005,0.00,500.00,500.00,0.000,-
UK up to 1/2/2020,UK,Other wines,Non-GI,2004,0.00,399.00,399.00,0.000,-
UK up to 1/2/2020,UK,Other wines,Non-GI,2003,0.00,"1,309.00","1,309.00",0.000,-
UK up to 1/2/2020,UK,Other wines,Non-GI,2002,1.00,677.00,678.00,0.000,-
UK up to 1/2/2020,UK,Other wines,Non-GI,2001,0.00,344.00,344.00,0.000,-
UK up to 1/2/2020,UK,Other wines,Non-GI,2000,0.00,517.00,517.00,0.000,-
UK up to 1/2/2020,UK,Other wines,Non-GI,1999,0.00,740.00,740.00,0.000,-
UK up to 1/2/2020,UK,Other wines,Non-GI,1998,0.00,782.00,782.00,0.000,-
UK up to 1/2/2020,UK,Other wines,Non-GI,1997,0.00,483.00,483.00,0.000,-
UK up to 1/2/2020,UK,P.D.O. wines,P.D.O. wines,2018,0.00,320.00,320.00,0.000,-
UK up to 1/2/2020,UK,P.D.O. wines,P.D.O. wines,2017,0.00,320.00,320.00,0.000,-
UK up to 1/2/2020,UK,P.D.O. wines,P.D.O. wines,2016,18.27,320.00,338.27,0.000,-
UK up to 1/2/2020,UK,P.D.O. wines,P.D.O. wines,2015,18.68,320.00,338.68,0.000,-
UK up to 1/2/2020,UK,P.D.O. wines,P.D.O. wines,2014,24.93,320.00,344.93,0.000,-
UK up to 1/2/2020,UK,P.D.O. wines,P.D.O. wines,2013,2.72,320.00,322.72,0.000,-
UK up to 1/2/2020,UK,P.D.O. wines,P.D.O. wines,2012,4.33,320.00,324.33,0.000,-
UK up to 1/2/2020,UK,P.D.O. wines,P.D.O. wines,2011,13.23,320.00,333.23,0.000,-
UK up to 1/2/2020,UK,P.D.O. wines,P.D.O. wines,2010,12.11,156.00,168.11,0.000,-
UK up to 1/2/2020,UK,P.D.O. wines,P.D.O. wines,2009,10.00,156.00,166.00,0.000,-
UK up to 1/2/2020,UK,P.G.I. wines,P.G.I. wines,2018,0.00,395.00,395.00,0.000,-
UK up to 1/2/2020,UK,P.G.I. wines,P.G.I. wines,2017,0.00,395.00,395.00,0.000,-
UK up to 1/2/2020,UK,P.G.I. wines,P.G.I. wines,2016,4.46,395.00,399.46,0.000,-
UK up to 1/2/2020,UK,P.G.I. wines,P.G.I. wines,2015,6.75,395.00,401.75,0.000,-
UK up to 1/2/2020,UK,P.G.I. wines,P.G.I. wines,2014,8.73,395.00,403.73,0.000,-
UK up to 1/2/2020,UK,P.G.I. wines,P.G.I. wines,2013,7.39,395.00,402.39,0.000,-
UK up to 1/2/2020,UK,P.G.I. wines,P.G.I. wines,2012,1.75,395.00,396.75,0.000,-
UK up to 1/2/2020,UK,P.G.I. wines,P.G.I. wines,2011,0.00,395.00,395.00,0.000,-
UK up to 1/2/2020,UK,P.G.I. wines,P.G.I. wines,2010,0.00,288.00,288.00,0.000,-
UK up to 1/2/2020,UK,P.G.I. wines,P.G.I. wines,2009,13.00,197.00,210.00,0.000,-
UK up to 1/2/2020,UK,Table wine,Table wine,2008,13.44,129.00,142.44,0.000,-
UK up to 1/2/2020,UK,Table wine,Table wine,2007,6.00,129.00,135.00,0.000,-
UK up to 1/2/2020,UK,Table wine,Table wine,2006,15.00,87.00,102.00,0.000,-
UK up to 1/2/2020,UK,Table wine,Table wine,2005,20.00,87.00,107.00,0.000,-
UK up to 1/2/2020,UK,Table wine,Table wine,2004,6.52,236.00,242.52,0.000,-
UK up to 1/2/2020,UK,Table wine,Table wine,2003,7.75,448.00,455.75,0.000,-
UK up to 1/2/2020,UK,Table wine,Table wine,2002,8.30,302.00,310.30,0.000,-
UK up to 1/2/2020,UK,Table wine,Table wine,2001,14.00,203.00,217.00,0.000,-
UK up to 1/2/2020,UK,Table wine,Table wine,2000,12.00,408.00,420.00,0.000,-
UK up to 1/2/2020,UK,Table wine,Table wine,1999,11.00,407.00,418.00,0.000,-
UK up to 1/2/2020,UK,Table wine,Table wine,1998,7.00,320.00,327.00,0.000,-
UK up to 1/2/2020,UK,Table wine,Table wine,1997,6.00,275.00,281.00,0.000,-
UK up to 1/2/2020,UK,Varietal,Non-GI,2018,0.00,44.00,44.00,0.000,-
UK up to 1/2/2020,UK,Varietal,Non-GI,2017,0.00,44.00,44.00,0.000,-
UK up to 1/2/2020,UK,Varietal,Non-GI,2016,1.74,44.00,45.74,0.000,-
UK up to 1/2/2020,UK,Varietal,Non-GI,2015,1.61,44.00,45.61,0.000,-
UK up to 1/2/2020,UK,Varietal,Non-GI,2014,3.96,44.00,47.96,0.000,-
UK up to 1/2/2020,UK,Varietal,Non-GI,2013,13.89,44.00,57.89,0.000,-
UK up to 1/2/2020,UK,Varietal,Non-GI,2012,0.60,44.00,44.60,0.000,-
UK up to 1/2/2020,UK,Varietal,Non-GI,2011,0.00,44.00,44.00,0.000,-
UK up to 1/2/2020,UK,Varietal,Non-GI,2010,0.00,29.00,29.00,0.000,-
UK up to 1/2/2020,UK,VQPRD wines,VQPRD wines,2008,10.40,192.00,202.40,0.000,-
UK up to 1/2/2020,UK,VQPRD wines,VQPRD wines,2007,4.00,192.00,196.00,0.000,-
UK up to 1/2/2020,UK,VQPRD wines,VQPRD wines,2006,10.00,292.00,302.00,0.000,-
UK up to 1/2/2020,UK,VQPRD wines,VQPRD wines,2005,0.00,292.00,292.00,0.000,-
UK up to 1/2/2020,UK,VQPRD wines,VQPRD wines,2004,12.55,321.00,333.55,0.000,-
UK up to 1/2/2020,UK,VQPRD wines,VQPRD wines,2003,6.75,434.00,440.75,0.000,-
UK up to 1/2/2020,UK,VQPRD wines,VQPRD wines,2002,1.10,412.00,413.10,0.000,-
UK up to 1/2/2020,UK,VQPRD wines,VQPRD wines,2001,2.00,417.00,419.00,0.000,-
UK up to 1/2/2020,UK,VQPRD wines,VQPRD wines,2000,2.00,301.00,303.00,0.000,-
UK up to 1/2/2020,UK,VQPRD wines,VQPRD wines,1999,2.24,424.00,426.24,0.000,-
UK up to 1/2/2020,UK,VQPRD wines,VQPRD wines,1998,3.50,453.00,456.50,0.000,-
UK up to 1/2/2020,UK,VQPRD wines,VQPRD wines,1997,1.00,302.00,303.00,0.000,-
